"frequency";"r dBS11";"i dBS11"
1.44972e+08;-15.5731;0
1.47389e+08;-15.5732;0
1.49846e+08;-15.5733;0
1.52344e+08;-15.5734;0
1.54884e+08;-15.5735;0
1.57466e+08;-15.5736;0
1.60091e+08;-15.5737;0
1.6276e+08;-15.5738;0
1.65473e+08;-15.574;0
1.68232e+08;-15.5741;0
1.71037e+08;-15.5742;0
1.73888e+08;-15.5743;0
1.76787e+08;-15.5744;0
1.79734e+08;-15.5746;0
1.8273e+08;-15.5747;0
1.85777e+08;-15.5748;0
1.88874e+08;-15.575;0
1.92022e+08;-15.5751;0
1.95223e+08;-15.5752;0
1.98478e+08;-15.5754;0
2.01787e+08;-15.5755;0
2.05151e+08;-15.5756;0
2.08571e+08;-15.5758;0
2.12048e+08;-15.5759;0
2.15583e+08;-15.5761;0
2.19177e+08;-15.5762;0
2.22831e+08;-15.5764;0
2.26545e+08;-15.5765;0
2.30322e+08;-15.5767;0
2.34162e+08;-15.5768;0
2.38065e+08;-15.577;0
2.42034e+08;-15.5771;0
2.46069e+08;-15.5773;0
2.50171e+08;-15.5775;0
2.54342e+08;-15.5776;0
2.58582e+08;-15.5778;0
2.62892e+08;-15.578;0
2.67275e+08;-15.5781;0
2.71731e+08;-15.5783;0
2.76261e+08;-15.5785;0
2.80866e+08;-15.5787;0
2.85549e+08;-15.5789;0
2.90309e+08;-15.579;0
2.95149e+08;-15.5792;0
3.00069e+08;-15.5794;0
3.05071e+08;-15.5796;0
3.10157e+08;-15.5798;0
3.15328e+08;-15.58;0
3.20584e+08;-15.5802;0
3.25929e+08;-15.5804;0
3.31362e+08;-15.5806;0
3.36886e+08;-15.5808;0
3.42503e+08;-15.5811;0
3.48212e+08;-15.5813;0
3.54017e+08;-15.5815;0
3.59919e+08;-15.5817;0
3.65919e+08;-15.5819;0
3.72019e+08;-15.5822;0
3.78221e+08;-15.5824;0
3.84526e+08;-15.5826;0
3.90937e+08;-15.5829;0
3.97454e+08;-15.5831;0
4.0408e+08;-15.5834;0
4.10816e+08;-15.5836;0
4.17665e+08;-15.5839;0
4.24628e+08;-15.5841;0
4.31707e+08;-15.5844;0
4.38903e+08;-15.5847;0
4.4622e+08;-15.5849;0
4.53659e+08;-15.5852;0
4.61222e+08;-15.5855;0
4.68911e+08;-15.5858;0
4.76728e+08;-15.5861;0
4.84676e+08;-15.5864;0
4.92755e+08;-15.5867;0
5.0097e+08;-15.587;0
5.09322e+08;-15.5873;0
5.17812e+08;-15.5876;0
5.26445e+08;-15.5879;0
5.35221e+08;-15.5882;0
5.44144e+08;-15.5885;0
5.53215e+08;-15.5889;0
5.62438e+08;-15.5892;0
5.71814e+08;-15.5895;0
5.81346e+08;-15.5899;0
5.91038e+08;-15.5902;0
6.00891e+08;-15.5906;0
6.10908e+08;-15.591;0
6.21093e+08;-15.5913;0
6.31447e+08;-15.5917;0
6.41973e+08;-15.5921;0
6.52676e+08;-15.5924;0
6.63556e+08;-15.5928;0
6.74618e+08;-15.5932;0
6.85865e+08;-15.5936;0
6.97299e+08;-15.594;0
7.08923e+08;-15.5945;0
7.20742e+08;-15.5949;0
7.32757e+08;-15.5953;0
7.44972e+08;-15.5957;0
7.57392e+08;-15.5962;0
7.70018e+08;-15.5966;0
7.82855e+08;-15.5971;0
7.95906e+08;-15.5975;0
8.09174e+08;-15.598;0
8.22664e+08;-15.5985;0
8.36378e+08;-15.5989;0
8.50321e+08;-15.5994;0
8.64497e+08;-15.5999;0
8.78909e+08;-15.6004;0
8.93561e+08;-15.6009;0
9.08457e+08;-15.6015;0
9.23602e+08;-15.602;0
9.38999e+08;-15.6025;0
9.54653e+08;-15.603;0
9.70568e+08;-15.6036;0
9.86748e+08;-15.6042;0
1.0032e+09;-15.6047;0
1.01992e+09;-15.6053;0
1.03692e+09;-15.6059;0
1.05421e+09;-15.6065;0
1.07179e+09;-15.6071;0
1.08965e+09;-15.6077;0
1.10782e+09;-15.6083;0
1.12629e+09;-15.6089;0
1.14506e+09;-15.6095;0
1.16415e+09;-15.6102;0
1.18356e+09;-15.6108;0
1.20329e+09;-15.6115;0
