"frequency";"r dBS11";"i dBS11"
5.63377e+10;-7.09621;0
5.65044e+10;-6.94658;0
5.6671e+10;-6.81609;0
5.68377e+10;-6.70562;0
5.70043e+10;-6.61626;0
5.7171e+10;-6.54928;0
5.73376e+10;-6.50601;0
5.75043e+10;-6.4878;0
5.76709e+10;-6.4959;0
5.78376e+10;-6.53142;0
5.80042e+10;-6.59527;0
5.81709e+10;-6.68814;0
5.83375e+10;-6.81059;0
5.85042e+10;-6.96297;0
5.86708e+10;-7.14551;0
5.88375e+10;-7.35832;0
5.90041e+10;-7.6013;0
5.91708e+10;-7.87416;0
5.93374e+10;-8.17628;0
5.95041e+10;-8.5066;0
5.96707e+10;-8.86357;0
5.98374e+10;-9.24495;0
6.0004e+10;-9.64783;0
6.01707e+10;-10.0685;0
6.03373e+10;-10.5026;0
6.0504e+10;-10.9452;0
6.06706e+10;-11.3908;0
6.08373e+10;-11.8339;0
6.10039e+10;-12.2696;0
6.11706e+10;-12.6933;0
6.13372e+10;-13.1022;0
6.15039e+10;-13.4948;0
6.16705e+10;-13.8717;0
6.18372e+10;-14.2353;0
6.20038e+10;-14.5902;0
6.21705e+10;-14.9425;0
6.23371e+10;-15.2996;0
6.25038e+10;-15.67;0
6.26704e+10;-16.0625;0
6.28371e+10;-16.4864;0
6.30037e+10;-16.9509;0
6.31704e+10;-17.465;0
6.3337e+10;-18.0376;0
6.35037e+10;-18.6773;0
6.36703e+10;-19.3923;0
6.3837e+10;-20.1907;0
6.40036e+10;-21.0805;0
6.41703e+10;-22.0694;0
6.43369e+10;-23.1649;0
6.45036e+10;-24.3748;0
6.46702e+10;-25.7063;0
6.48369e+10;-27.1664;0
6.50035e+10;-28.7613;0
6.51702e+10;-30.4956;0
6.53368e+10;-32.3697;0
6.55035e+10;-34.3751;0
6.56701e+10;-36.4813;0
6.58368e+10;-38.6029;0
6.60034e+10;-40.5229;0
6.61701e+10;-41.7944;0
6.63367e+10;-41.8938;0
6.65034e+10;-40.7926;0
6.667e+10;-38.9912;0
6.68367e+10;-36.9467;0
6.70033e+10;-34.8882;0
6.717e+10;-32.9098;0
6.73366e+10;-31.0485;0
6.75033e+10;-29.3179;0
6.76699e+10;-27.7219;0
6.78366e+10;-26.2595;0
6.80032e+10;-24.9274;0
6.81699e+10;-23.7213;0
6.83365e+10;-22.6361;0
6.85032e+10;-21.6662;0
6.86698e+10;-20.8059;0
6.88365e+10;-20.049;0
6.90031e+10;-19.3893;0
6.91698e+10;-18.8201;0
6.93364e+10;-18.334;0
6.95031e+10;-17.9234;0
6.96697e+10;-17.5795;0
6.98364e+10;-17.2928;0
7.0003e+10;-17.0526;0
7.01697e+10;-16.8469;0
7.03363e+10;-16.6625;0
7.0503e+10;-16.4854;0
7.06696e+10;-16.3007;0
7.08363e+10;-16.0943;0
7.10029e+10;-15.8536;0
7.11696e+10;-15.5688;0
7.13362e+10;-15.2348;0
7.15029e+10;-14.851;0
7.16695e+10;-14.4219;0
7.18362e+10;-13.9561;0
7.20028e+10;-13.4647;0
7.21695e+10;-12.9603;0
7.23361e+10;-12.4553;0
7.25028e+10;-11.9611;0
7.26694e+10;-11.4873;0
7.28361e+10;-11.0418;0
7.30027e+10;-10.6248;0
7.31694e+10;-10.2457;0
7.3336e+10;-9.90893;0
7.35027e+10;-9.61546;0
7.36693e+10;-9.36511;0
7.3836e+10;-9.1568;0
7.40026e+10;-8.98872;0
7.41693e+10;-8.85845;0
7.43359e+10;-8.76304;0
7.45026e+10;-8.69913;0
7.46692e+10;-8.66307;0
7.48359e+10;-8.65116;0
7.50025e+10;-8.65988;0
7.51692e+10;-8.68635;0
7.53358e+10;-8.72869;0
7.55025e+10;-8.78636;0
7.56691e+10;-8.86032;0
7.58358e+10;-8.95297;0
7.60024e+10;-9.06792;0
7.61691e+10;-9.20963;0
7.63357e+10;-9.38305;0
7.65024e+10;-9.5933;0
7.6669e+10;-9.84543;0
7.68357e+10;-10.1442;0
7.70023e+10;-10.4937;0
7.7169e+10;-10.8977;0
7.73356e+10;-11.3586;0
7.75023e+10;-11.8777;0
7.76689e+10;-12.4548;0
7.78356e+10;-13.0872;0
7.80022e+10;-13.7696;0
7.81689e+10;-14.4929;0
7.83355e+10;-15.244;0
7.85022e+10;-16.0048;0
7.86688e+10;-16.7524;0
7.88355e+10;-17.46;0
7.90021e+10;-18.1001;0
7.91688e+10;-18.649;0
7.93354e+10;-19.0921;0
7.95021e+10;-19.4287;0
7.96687e+10;-19.6722;0
7.98354e+10;-19.8479;0
8.0002e+10;-19.9874;0
8.01687e+10;-20.1238;0
8.03353e+10;-20.2885;0
8.0502e+10;-20.5101;0
8.06686e+10;-20.8139;0
8.08353e+10;-21.2228;0
8.10019e+10;-21.7583;0
8.11686e+10;-22.4413;0
8.13352e+10;-23.2922;0
8.15019e+10;-24.3297;0
8.16685e+10;-25.5648;0
8.18352e+10;-26.9852;0
8.20018e+10;-28.5147;0
8.21685e+10;-29.9391;0
8.23351e+10;-30.8703;0
8.25018e+10;-30.9905;0
8.26684e+10;-30.4309;0
8.28351e+10;-29.6042;0
8.30017e+10;-28.8188;0
8.31684e+10;-28.2106;0
8.3335e+10;-27.82;0
8.35017e+10;-27.6484;0
8.36683e+10;-27.6829;0
8.3835e+10;-27.904;0
8.40016e+10;-28.2848;0
8.41683e+10;-28.7839;0
8.43349e+10;-29.3312;0
8.45016e+10;-29.8077;0
8.46682e+10;-30.0393;0
8.48349e+10;-29.8453;0
8.50015e+10;-29.1517;0
8.51682e+10;-28.0509;0
8.53348e+10;-26.7226;0
8.55015e+10;-25.3256;0
8.56681e+10;-23.9603;0
8.58348e+10;-22.6801;0
8.60014e+10;-21.5099;0
8.61681e+10;-20.4601;0
8.63347e+10;-19.5334;0
8.65014e+10;-18.7286;0
8.6668e+10;-18.0427;0
8.68347e+10;-17.4712;0
8.70013e+10;-17.0092;0
8.7168e+10;-16.6508;0
8.73346e+10;-16.3897;0
8.75013e+10;-16.2185;0
8.76679e+10;-16.1285;0
8.78346e+10;-16.1092;0
8.80012e+10;-16.1473;0
8.81679e+10;-16.2257;0
8.83345e+10;-16.3231;0
8.85012e+10;-16.4129;0
8.86678e+10;-16.4642;0
8.88345e+10;-16.4446;0
8.90011e+10;-16.3253;0
8.91678e+10;-16.0877;0
8.93344e+10;-15.7284;0
8.95011e+10;-15.2611;0
8.96677e+10;-14.7118;0
8.98344e+10;-14.1127;0
9.0001e+10;-13.4961;0
9.01677e+10;-12.8903;0
9.03343e+10;-12.3182;0
9.0501e+10;-11.7972;0
9.06676e+10;-11.3403;0
9.08343e+10;-10.9575;0
9.10009e+10;-10.6562;0
9.11676e+10;-10.4432;0
9.13342e+10;-10.3243;0
9.15009e+10;-10.3057;0
9.16675e+10;-10.3928;0
9.18342e+10;-10.5897;0
9.20008e+10;-10.8971;0
9.21675e+10;-11.3094;0
9.23341e+10;-11.8112;0
9.25008e+10;-12.3759;0
9.26674e+10;-12.9669;0
9.28341e+10;-13.5439;0
9.30007e+10;-14.0733;0
9.31674e+10;-14.5381;0
9.3334e+10;-14.9422;0
9.35007e+10;-15.3074;0
9.36673e+10;-15.6654;0
9.3834e+10;-16.0505;0
9.40006e+10;-16.4954;0
9.41673e+10;-17.0294;0
9.43339e+10;-17.6789;0
9.45006e+10;-18.4679;0
9.46672e+10;-19.4185;0
9.48339e+10;-20.5492;0
9.50005e+10;-21.8687;0
9.51672e+10;-23.3598;0
9.53338e+10;-24.9397;0
9.55005e+10;-26.3958;0
9.56671e+10;-27.3723;0
9.58338e+10;-27.6047;0
9.60004e+10;-27.2262;0
9.61671e+10;-26.6073;0
9.63337e+10;-26.0311;0
9.65004e+10;-25.6309;0
9.6667e+10;-25.4529;0
9.68337e+10;-25.5076;0
9.70003e+10;-25.7936;0
9.7167e+10;-26.3076;0
9.73336e+10;-27.0456;0
9.75003e+10;-27.9983;0
9.76669e+10;-29.13;0
9.78336e+10;-30.3218;0
9.80002e+10;-31.2597;0
9.81669e+10;-31.4149;0
9.83335e+10;-30.4965;0
9.85002e+10;-28.8551;0
9.86668e+10;-27.0047;0
9.88335e+10;-25.2269;0
9.90001e+10;-23.6193;0
9.91668e+10;-22.2028;0
9.93334e+10;-20.9735;0
9.95001e+10;-19.9207;0
9.96667e+10;-19.0335;0
9.98334e+10;-18.3018;0
1e+11;-17.7168;0
