"frequency";"r dBS21";"i dBS21"
6.81292e+09;-3.59082;0
6.91831e+09;-3.76534;0
7.02533e+09;-3.95502;0
7.134e+09;-4.16198;0
7.24436e+09;-4.38862;0
7.35642e+09;-4.63771;0
7.47022e+09;-4.91241;0
7.58578e+09;-5.21636;0
7.70312e+09;-5.55377;0
7.82228e+09;-5.92948;0
7.94328e+09;-6.34918;0
8.06616e+09;-6.81957;0
8.19093e+09;-7.34867;0
8.31764e+09;-7.94629;0
8.4463e+09;-8.6247;0
8.57696e+09;-9.39964;0
8.70964e+09;-10.2921;0
8.84437e+09;-11.3309;0
8.98118e+09;-12.5581;0
9.12011e+09;-14.0379;0
9.26119e+09;-15.876;0
9.40445e+09;-18.2646;0
9.54993e+09;-21.6019;0
9.69765e+09;-26.8283;0
9.84767e+09;-32.3811;0
1e+10;-25.9065;0
1.01547e+10;-20.894;0
1.03118e+10;-17.6097;0
1.04713e+10;-15.2087;0
1.06333e+10;-13.3319;0
1.07978e+10;-11.8036;0
1.09648e+10;-10.5266;0
1.11344e+10;-9.44144;0
1.13066e+10;-8.50939;0
1.14815e+10;-7.70345;0
1.16591e+10;-7.00372;0
1.18395e+10;-6.39471;0
1.20226e+10;-5.86373;0
1.22086e+10;-5.39996;0
1.23975e+10;-4.99392;0
1.25893e+10;-4.63716;0
1.2784e+10;-4.32216;0
1.29818e+10;-4.04221;0
1.31826e+10;-3.79152;0
1.33865e+10;-3.56515;0
1.35936e+10;-3.35909;0
1.38038e+10;-3.17022;0
1.40174e+10;-2.99634;0
1.42342e+10;-2.83606;0
1.44544e+10;-2.68869;0
1.4678e+10;-2.55412;0
1.4905e+10;-2.43257;0
1.51356e+10;-2.32438;0
1.53697e+10;-2.22982;0
1.56075e+10;-2.1489;0
1.58489e+10;-2.08124;0
1.60941e+10;-2.02605;0
1.63431e+10;-1.98219;0
1.65959e+10;-1.94819;0
1.68526e+10;-1.92247;0
1.71133e+10;-1.90341;0
1.7378e+10;-1.88955;0
1.76468e+10;-1.87973;0
1.79198e+10;-1.8732;0
1.8197e+10;-1.86974;0
1.84785e+10;-1.86967;0
1.87643e+10;-1.8738;0
1.90546e+10;-1.88324;0
1.93494e+10;-1.89909;0
1.96487e+10;-1.92218;0
1.99526e+10;-1.9528;0
2.02613e+10;-1.99069;0
2.05747e+10;-2.03521;0
2.0893e+10;-2.08565;0
2.12162e+10;-2.14176;0
2.15443e+10;-2.20405;0
2.18776e+10;-2.2742;0
2.2216e+10;-2.35507;0
2.25597e+10;-2.45071;0
2.29087e+10;-2.56611;0
2.32631e+10;-2.70674;0
2.36229e+10;-2.87794;0
2.39883e+10;-3.08444;0
2.43594e+10;-3.33045;0
2.47362e+10;-3.62081;0
2.51189e+10;-3.96353;0
2.55074e+10;-4.37358;0
2.5902e+10;-4.87771;0
2.63027e+10;-5.52003;0
2.67096e+10;-6.36882;0
2.71227e+10;-7.52672;0
2.75423e+10;-9.15173;0
2.79683e+10;-11.515;0
2.8401e+10;-15.189;0
2.88403e+10;-21.6419;0
2.92864e+10;-23.6716;0
2.97395e+10;-16.2903;0
3.01995e+10;-12.1034;0
3.06667e+10;-9.49557;0
3.11411e+10;-7.75438;0
3.16228e+10;-6.55235;0
3.21119e+10;-5.69965;0
3.26087e+10;-5.07539;0
3.31131e+10;-4.60419;0
3.36253e+10;-4.24306;0
3.41455e+10;-3.96937;0
3.46737e+10;-3.76976;0
3.52101e+10;-3.63229;0
3.57547e+10;-3.54386;0
3.63078e+10;-3.49168;0
3.68695e+10;-3.46618;0
3.74398e+10;-3.46281;0
3.80189e+10;-3.48153;0
