"frequency";"r dBS33";"i dBS33"
1.4678e+09;-33.9475;0
1.4905e+09;-33.9522;0
1.51356e+09;-33.9617;0
1.53697e+09;-33.9761;0
1.56075e+09;-33.9955;0
1.58489e+09;-34.0203;0
1.60941e+09;-34.0505;0
1.63431e+09;-34.0864;0
1.65959e+09;-34.1282;0
1.68526e+09;-34.1762;0
1.71133e+09;-34.2306;0
1.7378e+09;-34.2916;0
1.76468e+09;-34.3595;0
1.79198e+09;-34.4346;0
1.8197e+09;-34.5172;0
1.84785e+09;-34.6075;0
1.87643e+09;-34.7059;0
1.90546e+09;-34.8128;0
1.93494e+09;-34.9283;0
1.96487e+09;-35.053;0
1.99526e+09;-35.1872;0
2.02613e+09;-35.3312;0
2.05747e+09;-35.4855;0
2.0893e+09;-35.6504;0
2.12162e+09;-35.8265;0
2.15443e+09;-36.0142;0
2.18776e+09;-36.2138;0
2.2216e+09;-36.426;0
2.25597e+09;-36.6511;0
2.29087e+09;-36.8896;0
2.32631e+09;-37.1421;0
2.36229e+09;-37.4091;0
2.39883e+09;-37.6909;0
2.43594e+09;-37.9881;0
2.47362e+09;-38.301;0
2.51189e+09;-38.63;0
2.55074e+09;-38.9755;0
2.5902e+09;-39.3376;0
2.63027e+09;-39.7163;0
2.67096e+09;-40.1116;0
2.71227e+09;-40.5231;0
2.75423e+09;-40.9501;0
2.79683e+09;-41.3916;0
2.8401e+09;-41.846;0
2.88403e+09;-42.3113;0
2.92864e+09;-42.7845;0
2.97395e+09;-43.2617;0
3.01995e+09;-43.7379;0
3.06667e+09;-44.207;0
3.11411e+09;-44.6611;0
3.16228e+09;-45.0911;0
3.21119e+09;-45.4859;0
3.26087e+09;-45.8333;0
3.31131e+09;-46.12;0
3.36253e+09;-46.3324;0
3.41455e+09;-46.4575;0
3.46737e+09;-46.4843;0
3.52101e+09;-46.4047;0
3.57547e+09;-46.2148;0
3.63078e+09;-45.9154;0
3.68695e+09;-45.5118;0
3.74398e+09;-45.0134;0
3.80189e+09;-44.4324;0
3.86071e+09;-43.7827;0
3.92043e+09;-43.0787;0
3.98107e+09;-42.3341;0
4.04265e+09;-41.5616;0
4.10519e+09;-40.7725;0
4.16869e+09;-39.9762;0
4.23318e+09;-39.1808;0
4.29866e+09;-38.3927;0
4.36516e+09;-37.6172;0
4.43268e+09;-36.8586;0
4.50125e+09;-36.1201;0
4.57088e+09;-35.4044;0
4.64159e+09;-34.7134;0
4.71339e+09;-34.0489;0
4.7863e+09;-33.4121;0
4.86034e+09;-32.8039;0
4.93552e+09;-32.2252;0
5.01187e+09;-31.6767;0
5.0894e+09;-31.1589;0
5.16813e+09;-30.6723;0
5.24807e+09;-30.2175;0
5.32926e+09;-29.795;0
5.4117e+09;-29.405;0
5.49541e+09;-29.0483;0
5.58042e+09;-28.7251;0
5.66674e+09;-28.4361;0
