"frequency";"r dBS21";"i dBS21"
5.62341e+09;-14.1175;0
5.68853e+09;-14.0413;0
5.7544e+09;-13.9656;0
5.82103e+09;-13.8905;0
5.88844e+09;-13.8157;0
5.95662e+09;-13.7412;0
6.0256e+09;-13.6669;0
6.09537e+09;-13.5929;0
6.16595e+09;-13.5189;0
6.23735e+09;-13.4449;0
6.30957e+09;-13.3708;0
6.38263e+09;-13.2965;0
6.45654e+09;-13.2219;0
6.53131e+09;-13.1469;0
6.60693e+09;-13.0715;0
6.68344e+09;-12.9956;0
6.76083e+09;-12.919;0
6.83912e+09;-12.8417;0
6.91831e+09;-12.7636;0
6.99842e+09;-12.6847;0
7.07946e+09;-12.6049;0
7.16143e+09;-12.5242;0
7.24436e+09;-12.4426;0
7.32825e+09;-12.3601;0
7.4131e+09;-12.2766;0
7.49894e+09;-12.1922;0
7.58578e+09;-12.107;0
7.67361e+09;-12.0209;0
7.76247e+09;-11.9342;0
7.85236e+09;-11.8468;0
7.94328e+09;-11.759;0
8.03526e+09;-11.6709;0
8.12831e+09;-11.5826;0
8.22243e+09;-11.4944;0
8.31764e+09;-11.4064;0
8.41395e+09;-11.3189;0
8.51138e+09;-11.232;0
8.60994e+09;-11.1461;0
8.70964e+09;-11.0613;0
8.81049e+09;-10.978;0
8.91251e+09;-10.8963;0
9.01571e+09;-10.8165;0
9.12011e+09;-10.7387;0
9.22571e+09;-10.6632;0
9.33254e+09;-10.5901;0
9.44061e+09;-10.5196;0
9.54993e+09;-10.4516;0
9.66051e+09;-10.3863;0
9.77237e+09;-10.3236;0
9.88553e+09;-10.2634;0
1e+10;-10.2057;0
1.01158e+10;-10.1502;0
1.02329e+10;-10.0967;0
1.03514e+10;-10.0449;0
1.04713e+10;-9.99456;0
1.05925e+10;-9.94521;0
1.07152e+10;-9.89647;0
1.08393e+10;-9.84793;0
1.09648e+10;-9.79916;0
1.10917e+10;-9.74971;0
1.12202e+10;-9.69918;0
1.13501e+10;-9.64717;0
1.14815e+10;-9.59334;0
1.16145e+10;-9.53739;0
1.1749e+10;-9.47911;0
1.1885e+10;-9.41838;0
1.20226e+10;-9.35513;0
1.21619e+10;-9.28945;0
1.23027e+10;-9.22151;0
1.24451e+10;-9.15159;0
1.25893e+10;-9.08009;0
1.2735e+10;-9.00752;0
1.28825e+10;-8.93448;0
1.30317e+10;-8.86163;0
1.31826e+10;-8.78972;0
1.33352e+10;-8.7195;0
1.34896e+10;-8.65173;0
1.36458e+10;-8.58713;0
1.38038e+10;-8.52634;0
1.39637e+10;-8.46989;0
1.41254e+10;-8.41818;0
1.42889e+10;-8.37139;0
1.44544e+10;-8.32955;0
1.46218e+10;-8.29243;0
1.47911e+10;-8.25961;0
1.49624e+10;-8.23045;0
1.51356e+10;-8.20412;0
1.53109e+10;-8.17967;0
1.54882e+10;-8.15599;0
1.56675e+10;-8.13197;0
1.58489e+10;-8.10648;0
1.60325e+10;-8.07851;0
1.62181e+10;-8.04717;0
1.64059e+10;-8.01178;0
1.65959e+10;-7.97195;0
1.6788e+10;-7.9276;0
1.69824e+10;-7.87898;0
1.71791e+10;-7.82671;0
1.7378e+10;-7.77175;0
1.75792e+10;-7.71532;0
1.77828e+10;-7.65891;0
1.79887e+10;-7.60413;0
1.8197e+10;-7.55259;0
1.84077e+10;-7.50581;0
1.86209e+10;-7.46504;0
1.88365e+10;-7.43119;0
1.90546e+10;-7.40466;0
1.92752e+10;-7.38534;0
1.94984e+10;-7.37252;0
1.97242e+10;-7.36496;0
1.99526e+10;-7.36098;0
2.01837e+10;-7.35858;0
2.04174e+10;-7.35559;0
2.06538e+10;-7.34992;0
2.0893e+10;-7.33977;0
2.11349e+10;-7.32377;0
2.13796e+10;-7.30122;0
2.16272e+10;-7.27216;0
2.18776e+10;-7.23745;0
2.21309e+10;-7.19869;0
2.23872e+10;-7.15811;0
2.26464e+10;-7.11837;0
2.29087e+10;-7.08224;0
2.31739e+10;-7.05226;0
2.34423e+10;-7.03043;0
2.37137e+10;-7.01786;0
2.39883e+10;-7.0146;0
2.42661e+10;-7.01959;0
2.45471e+10;-7.03068;0
2.48313e+10;-7.04497;0
2.51189e+10;-7.0591;0
2.54097e+10;-7.0698;0
2.5704e+10;-7.07435;0
2.60016e+10;-7.071;0
2.63027e+10;-7.05936;0
2.66073e+10;-7.04047;0
2.69153e+10;-7.01674;0
2.7227e+10;-6.99164;0
2.75423e+10;-6.96913;0
2.78612e+10;-6.95301;0
2.81838e+10;-6.94618;0
2.85102e+10;-6.95009;0
2.88403e+10;-6.96436;0
2.91743e+10;-6.98678;0
2.95121e+10;-7.01366;0
2.98538e+10;-7.04057;0
3.01995e+10;-7.06316;0
3.05492e+10;-7.07815;0
3.0903e+10;-7.08404;0
3.12608e+10;-7.08151;0
3.16228e+10;-7.07337;0
3.1989e+10;-7.06397;0
3.23594e+10;-7.05826;0
3.27341e+10;-7.06057;0
3.31131e+10;-7.0735;0
3.34965e+10;-7.09722;0
3.38844e+10;-7.12937;0
3.42768e+10;-7.16559;0
3.46737e+10;-7.20074;0
3.50752e+10;-7.23027;0
3.54813e+10;-7.25158;0
3.58922e+10;-7.26478;0
3.63078e+10;-7.27264;0
3.67282e+10;-7.27984;0
3.71535e+10;-7.29144;0
3.75837e+10;-7.31128;0
3.80189e+10;-7.34069;0
3.84592e+10;-7.37808;0
3.89045e+10;-7.41957;0
3.9355e+10;-7.4604;0
3.98107e+10;-7.49674;0
4.02717e+10;-7.52712;0
4.0738e+10;-7.55281;0
4.12098e+10;-7.57724;0
4.16869e+10;-7.6044;0
4.21697e+10;-7.63706;0
4.2658e+10;-7.67568;0
4.31519e+10;-7.71837;0
4.36516e+10;-7.76212;0
4.4157e+10;-7.80453;0
4.46684e+10;-7.84512;0
4.51856e+10;-7.88549;0
4.57088e+10;-7.92804;0
4.62381e+10;-7.97415;0
4.67735e+10;-8.02291;0
4.73151e+10;-8.07143;0
4.7863e+10;-8.11687;0
4.84172e+10;-8.15889;0
4.89779e+10;-8.20095;0
4.9545e+10;-8.24879;0
5.01187e+10;-8.30668;0
5.06991e+10;-8.37355;0
5.12861e+10;-8.44207;0
5.188e+10;-8.50239;0
5.24807e+10;-8.54888;0
5.30884e+10;-8.58575;0
5.37032e+10;-8.62642;0
5.4325e+10;-8.68554;0
5.49541e+10;-8.7677;0
5.55904e+10;-8.8613;0
5.62341e+10;-8.94421;0
5.68853e+10;-8.99954;0
5.7544e+10;-9.03075;0
5.82103e+10;-9.06315;0
5.88844e+10;-9.12681;0
5.95662e+10;-9.23104;0
6.0256e+10;-9.35187;0
6.09537e+10;-9.44766;0
6.16595e+10;-9.49418;0
6.23735e+10;-9.51045;0
6.30957e+10;-9.54871;0
6.38263e+10;-9.64922;0
6.45654e+10;-9.79734;0
6.53131e+10;-9.92937;0
6.60693e+10;-9.99082;0
6.68344e+10;-9.99509;0
6.76083e+10;-10.0206;0
6.83912e+10;-10.135;0
6.91831e+10;-10.3161;0
6.99842e+10;-10.4639;0
7.07946e+10;-10.5066;0
7.16143e+10;-10.4898;0
7.24436e+10;-10.5394;0
7.32825e+10;-10.7165;0
7.4131e+10;-10.928;0
7.49894e+10;-11.0281;0
7.58578e+10;-11.0028;0
7.67361e+10;-11.0074;0
7.76247e+10;-11.1774;0
7.85236e+10;-11.4305;0
7.94328e+10;-11.5592;0
8.03526e+10;-11.5181;0
8.12831e+10;-11.5119;0
8.22243e+10;-11.7186;0
8.31764e+10;-12.0023;0
8.41395e+10;-12.0954;0
8.51138e+10;-12.0135;0
8.60994e+10;-12.0663;0
8.70964e+10;-12.3705;0
8.81049e+10;-12.6209;0
8.91251e+10;-12.5843;0
9.01571e+10;-12.5182;0
9.12011e+10;-12.7655;0
9.22571e+10;-13.1147;0
9.33254e+10;-13.1498;0
9.44061e+10;-13.0248;0
9.54993e+10;-13.2302;0
9.66051e+10;-13.6337;0
9.77237e+10;-13.6932;0
9.88553e+10;-13.5403;0
1e+11;-13.7756;0
