"frequency";"r dBS21";"i dBS21"
5.75043e+10;-21.5834;0
5.76709e+10;-21.4994;0
5.78376e+10;-20.2942;0
5.80042e+10;-18.6508;0
5.81709e+10;-17.0321;0
5.83375e+10;-15.5897;0
5.85042e+10;-14.3426;0
5.86708e+10;-13.2713;0
5.88375e+10;-12.3494;0
5.90041e+10;-11.5526;0
5.91708e+10;-10.8605;0
5.93374e+10;-10.2567;0
5.95041e+10;-9.7279;0
5.96707e+10;-9.26346;0
5.98374e+10;-8.85476;0
6.0004e+10;-8.49476;0
6.01707e+10;-8.1776;0
6.03373e+10;-7.89833;0
6.0504e+10;-7.65269;0
6.06706e+10;-7.43692;0
6.08373e+10;-7.24766;0
6.10039e+10;-7.08188;0
6.11706e+10;-6.9368;0
6.13372e+10;-6.80988;0
6.15039e+10;-6.69879;0
6.16705e+10;-6.6014;0
6.18372e+10;-6.51579;0
6.20038e+10;-6.44026;0
6.21705e+10;-6.3733;0
6.23371e+10;-6.3136;0
6.25038e+10;-6.26006;0
6.26704e+10;-6.21179;0
6.28371e+10;-6.16805;0
6.30037e+10;-6.12833;0
6.31704e+10;-6.09222;0
6.3337e+10;-6.0595;0
6.35037e+10;-6.03002;0
6.36703e+10;-6.00373;0
6.3837e+10;-5.98062;0
6.40036e+10;-5.9607;0
6.41703e+10;-5.94397;0
6.43369e+10;-5.93041;0
6.45036e+10;-5.91995;0
6.46702e+10;-5.91247;0
6.48369e+10;-5.90781;0
6.50035e+10;-5.90578;0
6.51702e+10;-5.90615;0
6.53368e+10;-5.90868;0
6.55035e+10;-5.91315;0
6.56701e+10;-5.91935;0
6.58368e+10;-5.92708;0
6.60034e+10;-5.93621;0
6.61701e+10;-5.94663;0
6.63367e+10;-5.95828;0
6.65034e+10;-5.97113;0
6.667e+10;-5.98523;0
6.68367e+10;-6.00064;0
6.70033e+10;-6.01747;0
6.717e+10;-6.03587;0
6.73366e+10;-6.05601;0
6.75033e+10;-6.07808;0
6.76699e+10;-6.10226;0
6.78366e+10;-6.12873;0
6.80032e+10;-6.15763;0
6.81699e+10;-6.18904;0
6.83365e+10;-6.22299;0
6.85032e+10;-6.25944;0
6.86698e+10;-6.29829;0
6.88365e+10;-6.33939;0
6.90031e+10;-6.38254;0
6.91698e+10;-6.42758;0
6.93364e+10;-6.47436;0
6.95031e+10;-6.52282;0
6.96697e+10;-6.57298;0
6.98364e+10;-6.62503;0
7.0003e+10;-6.67931;0
7.01697e+10;-6.73633;0
7.03363e+10;-6.7968;0
7.0503e+10;-6.86161;0
7.06696e+10;-6.93184;0
7.08363e+10;-7.00876;0
7.10029e+10;-7.0938;0
7.11696e+10;-7.18855;0
7.13362e+10;-7.29475;0
7.15029e+10;-7.41428;0
7.16695e+10;-7.54913;0
7.18362e+10;-7.70142;0
7.20028e+10;-7.87337;0
7.21695e+10;-8.06731;0
7.23361e+10;-8.28574;0
7.25028e+10;-8.53138;0
7.26694e+10;-8.8073;0
7.28361e+10;-9.11705;0
7.30027e+10;-9.46785;0
7.31694e+10;-9.86311;0
7.3336e+10;-10.3084;0
7.35027e+10;-10.8121;0
7.36693e+10;-11.3847;0
7.3836e+10;-12.0393;0
7.40026e+10;-12.7919;0
7.41693e+10;-13.6604;0
7.43359e+10;-14.6622;0
7.45026e+10;-15.8063;0
7.46692e+10;-17.0719;0
7.48359e+10;-18.3589;0
7.50025e+10;-19.4091;0
7.51692e+10;-19.817;0
7.53358e+10;-19.3574;0
7.55025e+10;-18.271;0
7.56691e+10;-16.9638;0
7.58358e+10;-15.6888;0
7.60024e+10;-14.543;0
7.61691e+10;-13.5457;0
7.63357e+10;-12.6869;0
7.65024e+10;-11.9486;0
7.6669e+10;-11.3118;0
7.68357e+10;-10.7602;0
7.70023e+10;-10.2797;0
7.7169e+10;-9.85918;0
7.73356e+10;-9.48996;0
7.75023e+10;-9.1651;0
7.76689e+10;-8.87921;0
7.78356e+10;-8.62801;0
7.80022e+10;-8.40797;0
7.81689e+10;-8.21608;0
7.83355e+10;-8.04966;0
7.85022e+10;-7.9062;0
7.86688e+10;-7.78333;0
7.88355e+10;-7.67874;0
7.90021e+10;-7.59022;0
7.91688e+10;-7.51566;0
7.93354e+10;-7.45307;0
7.95021e+10;-7.4006;0
7.96687e+10;-7.35655;0
7.98354e+10;-7.31941;0
8.0002e+10;-7.28785;0
8.01687e+10;-7.26071;0
8.03353e+10;-7.23705;0
8.0502e+10;-7.21611;0
8.06686e+10;-7.19735;0
8.08353e+10;-7.18044;0
8.10019e+10;-7.16522;0
8.11686e+10;-7.15169;0
8.13352e+10;-7.14001;0
8.15019e+10;-7.13038;0
8.16685e+10;-7.12306;0
8.18352e+10;-7.11826;0
8.20018e+10;-7.11612;0
8.21685e+10;-7.11669;0
8.23351e+10;-7.11988;0
8.25018e+10;-7.12549;0
8.26684e+10;-7.13324;0
8.28351e+10;-7.14278;0
8.30017e+10;-7.15374;0
8.31684e+10;-7.16579;0
8.3335e+10;-7.17865;0
8.35017e+10;-7.19213;0
8.36683e+10;-7.20614;0
8.3835e+10;-7.2207;0
8.40016e+10;-7.23588;0
8.41683e+10;-7.25186;0
8.43349e+10;-7.26886;0
8.45016e+10;-7.28714;0
8.46682e+10;-7.30701;0
8.48349e+10;-7.32877;0
8.50015e+10;-7.35278;0
8.51682e+10;-7.37938;0
8.53348e+10;-7.4089;0
8.55015e+10;-7.44165;0
8.56681e+10;-7.47786;0
8.58348e+10;-7.51767;0
8.60014e+10;-7.56109;0
8.61681e+10;-7.60796;0
8.63347e+10;-7.65798;0
8.65014e+10;-7.71071;0
8.6668e+10;-7.76562;0
8.68347e+10;-7.82212;0
8.70013e+10;-7.87966;0
8.7168e+10;-7.93782;0
8.73346e+10;-7.99634;0
8.75013e+10;-8.05526;0
8.76679e+10;-8.11488;0
8.78346e+10;-8.17589;0
8.80012e+10;-8.23928;0
8.81679e+10;-8.30644;0
8.83345e+10;-8.37906;0
8.85012e+10;-8.45918;0
8.86678e+10;-8.54909;0
8.88345e+10;-8.65142;0
8.90011e+10;-8.76901;0
8.91678e+10;-8.90499;0
8.93344e+10;-9.06274;0
8.95011e+10;-9.2459;0
8.96677e+10;-9.45838;0
8.98344e+10;-9.70442;0
9.0001e+10;-9.98867;0
9.01677e+10;-10.3163;0
9.03343e+10;-10.6932;0
9.0501e+10;-11.1264;0
9.06676e+10;-11.624;0
9.08343e+10;-12.1955;0
9.10009e+10;-12.8511;0
9.11676e+10;-13.5998;0
9.13342e+10;-14.4428;0
9.15009e+10;-15.3595;0
9.16675e+10;-16.2777;0
9.18342e+10;-17.0329;0
9.20008e+10;-17.3708;0
9.21675e+10;-17.0992;0
9.23341e+10;-16.2889;0
9.25008e+10;-15.2064;0
9.26674e+10;-14.0924;0
9.28341e+10;-13.0762;0
9.30007e+10;-12.2033;0
9.31674e+10;-11.476;0
9.3334e+10;-10.8788;0
9.35007e+10;-10.391;0
9.36673e+10;-9.99231;0
9.3834e+10;-9.66485;0
9.40006e+10;-9.39416;0
9.41673e+10;-9.16884;0
9.43339e+10;-8.98018;0
9.45006e+10;-8.82169;0
9.46672e+10;-8.68855;0
9.48339e+10;-8.57719;0
9.50005e+10;-8.48487;0
9.51672e+10;-8.40939;0
9.53338e+10;-8.34882;0
9.55005e+10;-8.30136;0
9.56671e+10;-8.26522;0
9.58338e+10;-8.23865;0
9.60004e+10;-8.21991;0
9.61671e+10;-8.2074;0
9.63337e+10;-8.19965;0
9.65004e+10;-8.19545;0
9.6667e+10;-8.19385;0
9.68337e+10;-8.19416;0
9.70003e+10;-8.19597;0
9.7167e+10;-8.19908;0
9.73336e+10;-8.20348;0
9.75003e+10;-8.20928;0
9.76669e+10;-8.21668;0
9.78336e+10;-8.22592;0
9.80002e+10;-8.23731;0
9.81669e+10;-8.25113;0
9.83335e+10;-8.26767;0
9.85002e+10;-8.28721;0
9.86668e+10;-8.30996;0
9.88335e+10;-8.33603;0
9.90001e+10;-8.36542;0
9.91668e+10;-8.39792;0
9.93334e+10;-8.43311;0
9.95001e+10;-8.47036;0
9.96667e+10;-8.50885;0
9.98334e+10;-8.54762;0
1e+11;-8.58563;0
