"frequency";"r dBS11";"i dBS11"
1.11344e+09;-20.0324;0
1.13066e+09;-19.9162;0
1.14815e+09;-19.8003;0
1.16591e+09;-19.6848;0
1.18395e+09;-19.5696;0
1.20226e+09;-19.4549;0
1.22086e+09;-19.3406;0
1.23975e+09;-19.2267;0
1.25893e+09;-19.1131;0
1.2784e+09;-19;0
1.29818e+09;-18.8873;0
1.31826e+09;-18.775;0
1.33865e+09;-18.6631;0
1.35936e+09;-18.5516;0
1.38038e+09;-18.4406;0
1.40174e+09;-18.3299;0
1.42342e+09;-18.2197;0
1.44544e+09;-18.1098;0
1.4678e+09;-18.0003;0
1.4905e+09;-17.8913;0
1.51356e+09;-17.7826;0
1.53697e+09;-17.6743;0
1.56075e+09;-17.5664;0
1.58489e+09;-17.4588;0
1.60941e+09;-17.3516;0
1.63431e+09;-17.2447;0
1.65959e+09;-17.1382;0
1.68526e+09;-17.0319;0
1.71133e+09;-16.926;0
1.7378e+09;-16.8203;0
1.76468e+09;-16.7148;0
1.79198e+09;-16.6096;0
1.8197e+09;-16.5046;0
1.84785e+09;-16.3997;0
1.87643e+09;-16.295;0
1.90546e+09;-16.1904;0
1.93494e+09;-16.0859;0
1.96487e+09;-15.9813;0
1.99526e+09;-15.8768;0
2.02613e+09;-15.7722;0
2.05747e+09;-15.6675;0
2.0893e+09;-15.5626;0
2.12162e+09;-15.4575;0
2.15443e+09;-15.3522;0
2.18776e+09;-15.2465;0
2.2216e+09;-15.1404;0
2.25597e+09;-15.0339;0
2.29087e+09;-14.9268;0
2.32631e+09;-14.8191;0
2.36229e+09;-14.7107;0
2.39883e+09;-14.6016;0
2.43594e+09;-14.4916;0
2.47362e+09;-14.3807;0
2.51189e+09;-14.2688;0
2.55074e+09;-14.1557;0
2.5902e+09;-14.0414;0
2.63027e+09;-13.9259;0
2.67096e+09;-13.809;0
2.71227e+09;-13.6905;0
2.75423e+09;-13.5705;0
2.79683e+09;-13.4488;0
2.8401e+09;-13.3254;0
2.88403e+09;-13.2001;0
2.92864e+09;-13.0728;0
2.97395e+09;-12.9435;0
3.01995e+09;-12.8121;0
3.06667e+09;-12.6784;0
3.11411e+09;-12.5426;0
3.16228e+09;-12.4043;0
3.21119e+09;-12.2638;0
3.26087e+09;-12.1207;0
3.31131e+09;-11.9752;0
3.36253e+09;-11.8273;0
3.41455e+09;-11.6768;0
3.46737e+09;-11.5238;0
3.52101e+09;-11.3683;0
3.57547e+09;-11.2104;0
3.63078e+09;-11.0501;0
3.68695e+09;-10.8874;0
3.74398e+09;-10.7224;0
3.80189e+09;-10.5552;0
3.86071e+09;-10.386;0
3.92043e+09;-10.2148;0
3.98107e+09;-10.0417;0
4.04265e+09;-9.86702;0
4.10519e+09;-9.69082;0
4.16869e+09;-9.51329;0
4.23318e+09;-9.33465;0
4.29866e+09;-9.15508;0
4.36516e+09;-8.9748;0
4.43268e+09;-8.79402;0
4.50125e+09;-8.61298;0
4.57088e+09;-8.4319;0
4.64159e+09;-8.25099;0
4.71339e+09;-8.07049;0
4.7863e+09;-7.8906;0
4.86034e+09;-7.71154;0
4.93552e+09;-7.53349;0
5.01187e+09;-7.35664;0
5.0894e+09;-7.18114;0
5.16813e+09;-7.00714;0
5.24807e+09;-6.83474;0
5.32926e+09;-6.66405;0
5.4117e+09;-6.49511;0
5.49541e+09;-6.32795;0
5.58042e+09;-6.16257;0
5.66674e+09;-5.99891;0
5.7544e+09;-5.83692;0
5.84341e+09;-5.67646;0
5.93381e+09;-5.51738;0
6.0256e+09;-5.35951;0
6.11881e+09;-5.20262;0
6.21346e+09;-5.04646;0
6.30957e+09;-4.89078;0
6.40718e+09;-4.73527;0
6.50629e+09;-4.57965;0
6.60693e+09;-4.42363;0
6.70914e+09;-4.26694;0
6.81292e+09;-4.10934;0
6.91831e+09;-3.95063;0
7.02533e+09;-3.79068;0
7.134e+09;-3.62946;0
7.24436e+09;-3.46704;0
7.35642e+09;-3.3036;0
7.47022e+09;-3.13948;0
7.58578e+09;-2.97517;0
7.70312e+09;-2.81132;0
7.82228e+09;-2.64876;0
7.94328e+09;-2.48847;0
8.06616e+09;-2.33157;0
8.19093e+09;-2.17933;0
8.31764e+09;-2.03311;0
8.4463e+09;-1.8943;0
8.57696e+09;-1.76437;0
8.70964e+09;-1.64474;0
8.84437e+09;-1.53681;0
8.98118e+09;-1.44191;0
9.12011e+09;-1.36129;0
9.26119e+09;-1.29613;0
9.40445e+09;-1.24754;0
9.54993e+09;-1.21655;0
9.69765e+09;-1.20417;0
9.84767e+09;-1.21139;0
1e+10;-1.23915;0
1.01547e+10;-1.2884;0
1.03118e+10;-1.35999;0
1.04713e+10;-1.45471;0
1.06333e+10;-1.57311;0
1.07978e+10;-1.71549;0
1.09648e+10;-1.88176;0
1.11344e+10;-2.07134;0
1.13066e+10;-2.28316;0
1.14815e+10;-2.51557;0
1.16591e+10;-2.76651;0
1.18395e+10;-3.03361;0
1.20226e+10;-3.31443;0
1.22086e+10;-3.60678;0
1.23975e+10;-3.90894;0
1.25893e+10;-4.22003;0
1.2784e+10;-4.54013;0
1.29818e+10;-4.87042;0
1.31826e+10;-5.21323;0
1.33865e+10;-5.57191;0
1.35936e+10;-5.95063;0
1.38038e+10;-6.35412;0
1.40174e+10;-6.7873;0
1.42342e+10;-7.25484;0
1.44544e+10;-7.76067;0
1.4678e+10;-8.30743;0
1.4905e+10;-8.89593;0
1.51356e+10;-9.52472;0
1.53697e+10;-10.1898;0
1.56075e+10;-10.8846;0
1.58489e+10;-11.6009;0
1.60941e+10;-12.3299;0
1.63431e+10;-13.0643;0
1.65959e+10;-13.8014;0
1.68526e+10;-14.5456;0
1.71133e+10;-15.3118;0
1.7378e+10;-16.1277;0
1.76468e+10;-17.0364;0
1.79198e+10;-18.0997;0
1.8197e+10;-19.4059;0
1.84785e+10;-21.0873;0
1.87643e+10;-23.3657;0
1.90546e+10;-26.6832;0
1.93494e+10;-32.1153;0
1.96487e+10;-38.0685;0
1.99526e+10;-30.9712;0
2.02613e+10;-26.1121;0
2.05747e+10;-23.0858;0
2.0893e+10;-20.9724;0
2.12162e+10;-19.3731;0
2.15443e+10;-18.0699;0
2.18776e+10;-16.9232;0
2.2216e+10;-15.8399;0
2.25597e+10;-14.7649;0
2.29087e+10;-13.6775;0
2.32631e+10;-12.5855;0
2.36229e+10;-11.5144;0
2.39883e+10;-10.4942;0
2.43594e+10;-9.54926;0
2.47362e+10;-8.69127;0
2.51189e+10;-7.91765;0
2.55074e+10;-7.21338;0
2.5902e+10;-6.55613;0
2.63027e+10;-5.92412;0
2.67096e+10;-5.30555;0
2.71227e+10;-4.70677;0
2.75423e+10;-4.1546;0
2.79683e+10;-3.69009;0
2.8401e+10;-3.35669;0
