"frequency";"r dBS11";"i dBS11"
3.84592e+09;-0.659223;0
3.89045e+09;-0.666987;0
3.9355e+09;-0.674847;0
3.98107e+09;-0.682801;0
4.02717e+09;-0.690847;0
4.0738e+09;-0.698983;0
4.12098e+09;-0.707208;0
4.16869e+09;-0.715519;0
4.21697e+09;-0.723914;0
4.2658e+09;-0.73239;0
4.31519e+09;-0.740944;0
4.36516e+09;-0.749574;0
4.4157e+09;-0.758275;0
4.46684e+09;-0.767046;0
4.51856e+09;-0.775882;0
4.57088e+09;-0.784779;0
4.62381e+09;-0.793736;0
4.67735e+09;-0.802747;0
4.73151e+09;-0.811809;0
4.7863e+09;-0.820921;0
4.84172e+09;-0.830077;0
4.89779e+09;-0.839275;0
4.9545e+09;-0.848514;0
5.01187e+09;-0.85779;0
5.06991e+09;-0.867102;0
5.12861e+09;-0.876448;0
5.188e+09;-0.885829;0
5.24807e+09;-0.895244;0
5.30884e+09;-0.904694;0
5.37032e+09;-0.914182;0
5.4325e+09;-0.923709;0
5.49541e+09;-0.933279;0
5.55904e+09;-0.942897;0
5.62341e+09;-0.95257;0
5.68853e+09;-0.962303;0
5.7544e+09;-0.972107;0
5.82103e+09;-0.981989;0
5.88844e+09;-0.991962;0
5.95662e+09;-1.00204;0
6.0256e+09;-1.01223;0
6.09537e+09;-1.02255;0
6.16595e+09;-1.03303;0
6.23735e+09;-1.04366;0
6.30957e+09;-1.05448;0
6.38263e+09;-1.06551;0
6.45654e+09;-1.07676;0
6.53131e+09;-1.08825;0
6.60693e+09;-1.10002;0
6.68344e+09;-1.11208;0
6.76083e+09;-1.12445;0
6.83912e+09;-1.13716;0
6.91831e+09;-1.15023;0
6.99842e+09;-1.16369;0
7.07946e+09;-1.17755;0
7.16143e+09;-1.19184;0
7.24436e+09;-1.20657;0
7.32825e+09;-1.22177;0
7.4131e+09;-1.23744;0
7.49894e+09;-1.2536;0
7.58578e+09;-1.27025;0
7.67361e+09;-1.2874;0
7.76247e+09;-1.30505;0
7.85236e+09;-1.32318;0
7.94328e+09;-1.3418;0
8.03526e+09;-1.36088;0
8.12831e+09;-1.38039;0
8.22243e+09;-1.40031;0
8.31764e+09;-1.42059;0
8.41395e+09;-1.4412;0
8.51138e+09;-1.46207;0
8.60994e+09;-1.48316;0
8.70964e+09;-1.50439;0
8.81049e+09;-1.52571;0
8.91251e+09;-1.54703;0
9.01571e+09;-1.56829;0
9.12011e+09;-1.58942;0
9.22571e+09;-1.61033;0
9.33254e+09;-1.63098;0
9.44061e+09;-1.65129;0
9.54993e+09;-1.67123;0
9.66051e+09;-1.69075;0
9.77237e+09;-1.70983;0
9.88553e+09;-1.72848;0
1e+10;-1.7467;0
1.01158e+10;-1.76453;0
1.02329e+10;-1.78203;0
1.03514e+10;-1.79927;0
1.04713e+10;-1.81634;0
1.05925e+10;-1.83337;0
1.07152e+10;-1.85049;0
1.08393e+10;-1.86784;0
1.09648e+10;-1.88558;0
1.10917e+10;-1.90388;0
1.12202e+10;-1.92291;0
1.13501e+10;-1.94283;0
1.14815e+10;-1.96381;0
1.16145e+10;-1.98598;0
1.1749e+10;-2.0095;0
1.1885e+10;-2.03445;0
1.20226e+10;-2.06092;0
1.21619e+10;-2.08896;0
1.23027e+10;-2.11856;0
1.24451e+10;-2.14967;0
1.25893e+10;-2.18219;0
1.2735e+10;-2.21598;0
1.28825e+10;-2.25081;0
1.30317e+10;-2.28643;0
1.31826e+10;-2.32252;0
1.33352e+10;-2.35872;0
1.34896e+10;-2.39463;0
1.36458e+10;-2.42988;0
1.38038e+10;-2.46406;0
1.39637e+10;-2.49682;0
1.41254e+10;-2.52786;0
1.42889e+10;-2.55698;0
1.44544e+10;-2.58407;0
1.46218e+10;-2.60913;0
1.47911e+10;-2.63233;0
1.49624e+10;-2.65394;0
1.51356e+10;-2.67437;0
1.53109e+10;-2.69413;0
1.54882e+10;-2.71384;0
1.56675e+10;-2.73413;0
1.58489e+10;-2.75569;0
1.60325e+10;-2.77916;0
1.62181e+10;-2.80516;0
1.64059e+10;-2.83417;0
1.65959e+10;-2.86658;0
1.6788e+10;-2.90258;0
1.69824e+10;-2.9422;0
1.71791e+10;-2.9852;0
1.7378e+10;-3.03115;0
1.75792e+10;-3.07934;0
1.77828e+10;-3.12885;0
1.79887e+10;-3.17858;0
1.8197e+10;-3.22731;0
1.84077e+10;-3.27381;0
1.86209e+10;-3.31695;0
1.88365e+10;-3.35581;0
1.90546e+10;-3.38983;0
1.92752e+10;-3.4189;0
1.94984e+10;-3.44339;0
1.97242e+10;-3.46415;0
1.99526e+10;-3.48247;0
2.01837e+10;-3.49997;0
2.04174e+10;-3.5184;0
2.06538e+10;-3.53955;0
2.0893e+10;-3.56503;0
2.11349e+10;-3.59613;0
2.13796e+10;-3.63367;0
2.16272e+10;-3.67791;0
2.18776e+10;-3.72841;0
2.21309e+10;-3.78405;0
2.23872e+10;-3.84301;0
2.26464e+10;-3.90293;0
2.29087e+10;-3.96109;0
2.31739e+10;-4.01476;0
2.34423e+10;-4.06161;0
2.37137e+10;-4.1001;0
2.39883e+10;-4.1298;0
2.42661e+10;-4.15157;0
2.45471e+10;-4.1675;0
2.48313e+10;-4.18062;0
2.51189e+10;-4.19448;0
2.54097e+10;-4.21263;0
2.5704e+10;-4.23812;0
2.60016e+10;-4.27305;0
2.63027e+10;-4.31824;0
2.66073e+10;-4.37296;0
2.69153e+10;-4.43492;0
2.7227e+10;-4.50044;0
2.75423e+10;-4.56488;0
2.78612e+10;-4.62344;0
2.81838e+10;-4.67206;0
2.85102e+10;-4.70841;0
2.88403e+10;-4.73256;0
2.91743e+10;-4.74707;0
2.95121e+10;-4.7566;0
2.98538e+10;-4.76688;0
3.01995e+10;-4.78355;0
3.05492e+10;-4.81103;0
3.0903e+10;-4.85159;0
3.12608e+10;-4.90482;0
3.16228e+10;-4.96746;0
3.1989e+10;-5.03393;0
3.23594e+10;-5.09733;0
3.27341e+10;-5.15117;0
3.31131e+10;-5.19108;0
3.34965e+10;-5.21634;0
3.38844e+10;-5.23019;0
3.42768e+10;-5.239;0
3.46737e+10;-5.25045;0
3.50752e+10;-5.27138;0
3.54813e+10;-5.30592;0
3.58922e+10;-5.35433;0
3.63078e+10;-5.41281;0
3.67282e+10;-5.47444;0
3.71535e+10;-5.53117;0
3.75837e+10;-5.57646;0
3.80189e+10;-5.60766;0
3.84592e+10;-5.62708;0
3.89045e+10;-5.64105;0
3.9355e+10;-5.65746;0
3.98107e+10;-5.68277;0
4.02717e+10;-5.7197;0
4.0738e+10;-5.76638;0
4.12098e+10;-5.81724;0
4.16869e+10;-5.8654;0
4.21697e+10;-5.9058;0
4.2658e+10;-5.93741;0
4.31519e+10;-5.96344;0
4.36516e+10;-5.98928;0
4.4157e+10;-6.01934;0
4.46684e+10;-6.0546;0
4.51856e+10;-6.09227;0
4.57088e+10;-6.12789;0
4.62381e+10;-6.1588;0
4.67735e+10;-6.18667;0
4.73151e+10;-6.21699;0
4.7863e+10;-6.25537;0
4.84172e+10;-6.30267;0
4.89779e+10;-6.35239;0
4.9545e+10;-6.3931;0
5.01187e+10;-6.41596;0
5.06991e+10;-6.42288;0
5.12861e+10;-6.42859;0
5.188e+10;-6.45304;0
5.24807e+10;-6.50803;0
5.30884e+10;-6.58607;0
5.37032e+10;-6.65982;0
5.4325e+10;-6.69739;0
5.49541e+10;-6.68804;0
5.55904e+10;-6.6569;0
5.62341e+10;-6.65109;0
5.68853e+10;-6.70635;0
5.7544e+10;-6.81761;0
5.82103e+10;-6.93199;0
5.88844e+10;-6.98006;0
5.95662e+10;-6.93845;0
6.0256e+10;-6.86329;0
6.09537e+10;-6.84735;0
6.16595e+10;-6.9438;0
6.23735e+10;-7.11614;0
6.30957e+10;-7.24544;0
6.38263e+10;-7.22833;0
6.45654e+10;-7.10158;0
6.53131e+10;-7.01903;0
6.60693e+10;-7.10239;0
6.68344e+10;-7.32931;0
6.76083e+10;-7.51823;0
6.83912e+10;-7.48478;0
6.91831e+10;-7.28948;0
6.99842e+10;-7.18564;0
7.07946e+10;-7.33755;0
7.16143e+10;-7.65471;0
7.24436e+10;-7.81466;0
7.32825e+10;-7.63264;0
7.4131e+10;-7.37761;0
7.49894e+10;-7.40979;0
7.58578e+10;-7.77335;0
7.67361e+10;-8.089;0
7.76247e+10;-7.9361;0
7.85236e+10;-7.57324;0
7.94328e+10;-7.55215;0
8.03526e+10;-7.99381;0
8.12831e+10;-8.38429;0
8.22243e+10;-8.13303;0
8.31764e+10;-7.69365;0
8.41395e+10;-7.78764;0
8.51138e+10;-8.4063;0
8.60994e+10;-8.66271;0
8.70964e+10;-8.1227;0
8.81049e+10;-7.79725;0
8.91251e+10;-8.29323;0
9.01571e+10;-8.9732;0
9.12011e+10;-8.59838;0
9.22571e+10;-7.96548;0
9.33254e+10;-8.27993;0
9.44061e+10;-9.19784;0
9.54993e+10;-8.97615;0
9.66051e+10;-8.14554;0
9.77237e+10;-8.41816;0
9.88553e+10;-9.51073;0
1e+11;-9.18356;0
